point_code	grts_ranking	grts_ranking_draw	sac	legacy_site	type	polygon_id	phab	source	is_centroid	measurement_date	valid_sampling_unit	valid_refpoint	valid_type	x_coord	y_coord	select_prob	measured_valid_cycle1	measured_cycle1	selection_step1	source_bwk	jaar_kartering
3858609_1	3858609	3858609	1	0	2130_had	169536_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	24957.6	196942.1	0.295120865106583	0	0	1	l	NA
3859846_2	60482950	3859846	1	0	6410_mo	529474_v2018	20	assessment/habitatmap 2020	0	18828	0	0	1	180111.3	171991.3	0.870240688323975	1	1	0	163	2016
38598642_1	38598642	NA	1	1	9120	355659_v2020	100	habitatmap 2020	0	NA	NA	NA	NA	238942.1	179679.8	0.227410644292831	0	0	1	1910	2019
386034_1	386034	386034	1	0	4030	420602_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	237981.591973471	184078.113583292	0.465917378664017	0	0	1	1911	2019
38610_1	38610	38610	1	0	4030	306108_v2016	40	habitatmap 2020	1	NA	NA	NA	NA	224573.591973471	186798.113583292	0.163959756493568	0	0	1	1410	2014
386150_1	386150	386150	0	0	9160	571181_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	187869.591973471	166062.113583292	0.16368268430233	0	0	1	007	2000
38617080_1	38617080	38617080	1	0	2330	513465_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	187421.591973471	217806.113583292	0.837925493717194	0	0	1	179	2017
386225_1	9823409	386225	1	1	2180	539187_v2018	100	assessment/habitatmap 2020	0	18526	1	1	1	25657.6	199436.1	0	1	1	1	11	2011
386258_1	386258	386258	1	0	2330_dw	486093_v2018	50	habitatmap 2020	1	NA	NA	NA	NA	221277.591973471	197518.113583292	0.400339215993881	0	0	1	166	2016
386281_1	386281	386281	0	0	91E0_vn	652701_v2014	60	habitatmap 2020	1	NA	NA	NA	NA	148029.591973471	198990.113583292	0.548144698143005	0	0	1	98z	1998
38630488_1	38630488	38630488	0	0	6410_mo	554854_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	111517.591973471	177614.113583292	0.364975124597549	0	0	1	184	2018
3863478_1	3863478	3863478	1	0	7140_oli	414180_v2020	40	assessment/habitatmap 2020	1	18515	1	1	1	218205.6	198190.1	0	1	1	1	1810	2018
386422_1	386422	386422	1	0	2310	510051_v2018	40	habitatmap 2020	1	NA	NA	NA	NA	214333.6	216334.1	0.209789782762527	0	0	1	1610	2016
386422_1	386422	386422	1	0	2330_bu	510051_v2018	60	habitatmap 2020	1	NA	NA	NA	NA	214333.6	216334.1	0.209789782762527	0	0	1	1610	2016
3864710_1	3864710	3864710	1	0	6410_mo	426190_v2020	NA	assessment	1	18837	1	1	1	185085.6	180622.1	0	1	1	1	184	2018
386526_1	386526	386526	1	0	4030	585736_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	165821.591973471	227950.113583292	0.648657441139221	0	0	1	188	2018
3866230_1	3866230	3866230	0	0	2330_bu	551733_v2016	50	habitatmap 2020	1	NA	NA	NA	NA	211197.591973471	209614.113583292	0.103924214839935	0	0	1	1412	2014
386630_1	386630	386630	1	0	9190	562076_v2018	50	habitatmap 2020	1	NA	NA	NA	NA	172829.591973471	166318.113583292	0.556355714797974	0	0	0	179	2017
386649_1	386649	386649	0	0	9130_end	642348_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	105981.591973471	180878.113583292	0.806334614753723	0	0	0	034	2003
386649_1	386649	386649	0	0	91E0_va	642348_v2014	70	habitatmap 2020	1	NA	NA	NA	NA	105981.591973471	180878.113583292	0.806334614753723	0	0	0	034	2003
386674_1	386674	386674	1	0	6510_hu	673489_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	224637.6	165550.1	0.2677061855793	0	0	0	105	2010
386674_2	386674	386674	1	0	6510_hu	673489_v2014	20	habitatmap 2020	0	NA	NA	NA	NA	224638.487	165554.394	0.2677061855793	0	0	0	105	2010
3867090_1	3867090	NA	1	1	91E0_vo	508441_v2018	100	habitatmap 2020	0	NA	NA	NA	NA	233942.2	189179.8	0.783299267292023	0	0	1	166	2016
386770_1	386770	386770	1	0	2310	314597_v2016	20	habitatmap 2020	1	NA	NA	NA	NA	224573.6	189678.1	0.0281086247414351	0	0	1	1411	2014
386770_1	386770	386770	1	0	4030	314597_v2016	80	habitatmap 2020	1	NA	NA	NA	NA	224573.591973471	189678.113583292	0.0281086247414351	0	0	1	1411	2014
386798_1	386798	386798	1	0	4010	474327_v2018	30	habitatmap 2020	1	NA	NA	NA	NA	205469.592	219918.1136	0.0564432591199875	0	0	1	1411	2014
38686546_1	38686546	NA	1	1	91E0_vm	545634_v2018	90	habitatmap 2020	0	NA	NA	NA	NA	237942.2	201179.8	0.547105133533478	0	0	1	174	2017
3868726_1	3868726	3868726	1	0	9120_qb	352696_v2016	100	habitatmap 2020	1	NA	NA	NA	NA	198429.591973471	192782.113583292	0.00145596102811396	0	0	1	158	2015
38688820_1	38688820	38688820	0	0	2180	619623_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	72413.591973471	226158.113583292	0.43716362118721	0	0	1	056	2005
3869305_1	3869305	3869305	0	0	91E0_vc	642449_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	139677.591973471	171214.113583292	0.569213271141052	0	0	0	987	1998
38694784_1	38694784	38694784	1	0	6230_hnk	614430_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	258269.591973471	159374.113583292	0.947006285190582	0	0	0	065	2006
387249_1	387249	387249	1	0	2130_hd	600997_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	27357.6	199630.1	0.810797810554504	0	0	1	048	2004
3872793_1	3872793	3872793	1	0	91E0_vc	545510_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	102877.591973471	166670.113583292	0.141227871179581	0	0	1	175	2017
3873518_1	3873518	3873518	1	0	6410_mo	570572_v2018	15	habitatmap 2020	1	NA	NA	NA	NA	202301.591973471	224174.113583292	0.829629719257355	0	0	0	167	2016
38738_1	38738	38738	0	0	9190	633996_v2014	50	habitatmap 2020	1	NA	NA	NA	NA	239165.6	196398.1	0.749561846256256	0	0	0	037	2003
387462_1	387462	387462	0	0	91E0_va	611200_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	185789.591973471	169934.113583292	0.0965358838438988	0	0	1	024	2002
387538_1	387538	387538	1	0	2310	614660_v2014	70	habitatmap 2020	1	NA	NA	NA	NA	227165.6	193390.1	0.999127268791199	0	0	0	o	NA
387538_1	387538	387538	1	0	4010	614660_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	227165.6	193390.1	0.999127268791199	0	0	0	o	NA
3876422_1	3876422	3876422	1	0	6230_hn	585504_v2016	30	habitatmap 2020	1	NA	NA	NA	NA	171549.591973471	166350.113583292	0.801819086074829	0	0	0	137	2013
387734_1	387734	387734	0	0	9160	583176_v2020	30	habitatmap 2020	1	NA	NA	NA	NA	154685.591973471	205742.113583292	0.952430605888367	0	0	0	004	2000
38774_1	38774	38774	1	0	7140_meso	489618_v2018	30	habitatmap 2020	1	NA	NA	NA	NA	206557.591973471	204078.113583292	0.683498203754425	0	0	0	168	2016
3877842_1	3877842	3877842	1	0	6230_hn	423014_v2020	70	habitatmap 2020	1	NA	NA	NA	NA	230717.591973471	194606.113583292	0.455523937940598	0	0	1	1911	2019
387798_1	387798	387798	0	0	9190	635873_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	170973.591973471	204078.113583292	0.553823292255402	0	0	0	o	NA
387817_1	387817	387817	1	0	91E0_vn	188856_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	138493.591973471	198286.113583292	0.0398044027388096	0	0	1	198	2019
3878449_1	3878449	3878449	1	0	2160	638411_v2014	10	assessment/habitatmap 2020	1	NA	NA	NA	NA	29661.6	202414.1	0.303704738616943	0	0	0	05l	2005
387929_1	387929	387929	0	0	91E0_va	630018_v2014	70	habitatmap 2020	1	NA	NA	NA	NA	116189.591973471	180366.113583292	0.685096025466919	0	0	1	044	2004
388142_1	388142	388142	1	0	4010	625422_v2020	70	habitatmap 2020	1	NA	NA	NA	NA	193853.592	218766.1136	0.349108338356018	0	0	1	177	2017
388142_1	388142	388142	1	0	4030	625422_v2020	30	habitatmap 2020	1	NA	NA	NA	NA	193853.591973471	218766.113583292	0.349108338356018	0	0	0	177	2017
3882614_1	3882614	3882614	0	0	2330_bu	550134_v2016	70	habitatmap 2020	1	NA	NA	NA	NA	211549.591973471	209934.113583292	0.992115616798401	0	0	0	1412	2014
38827856_1	38827856	38827856	1	0	6230	543298_v2018	60	habitatmap 2020	1	NA	NA	NA	NA	242589.591973471	195982.113583292	0.253579884767532	0	0	1	1710	2017
388313_1	388313	388313	1	0	9130_end	144413_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	119421.591973471	162030.113583292	0.386551052331924	0	0	1	194	2019
388405_1	388405	388405	1	0	2160	641642_v2014	95	assessment/habitatmap 2020	1	18445	1	1	1	77149.6	227918.1	0	1	1	1	029	2002
388574_1	388574	388574	1	0	4030	535551_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	164157.591973471	227406.113583292	0.272578805685043	0	0	1	177	2017
388614_1	388614	388614	0	0	9160	664304_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	160157.591973471	169038.113583292	0.516189336776733	0	0	1	99v	1999
3887122_1	3887122	3887122	0	0	6230_hn	633635_v2020	40	habitatmap 2020	1	NA	NA	NA	NA	227741.591973471	207438.113583292	0.672977328300476	0	0	0	1411	2014
388737_1	388737	388737	1	0	9160	496451_v2018	15	habitatmap 2020	1	NA	NA	NA	NA	57117.591973471	195502.113583292	0.244561776518822	0	0	0	166	2016
3887406_1	3887406	3887406	1	0	6230_ha	535093_v2018	20	habitatmap 2020	1	NA	NA	NA	NA	191485.591973471	228846.113583292	0.783693432807922	0	0	0	175	2017
38875184_1	38875184	38875184	0	0	6410_mo	321195_v2020	20	habitatmap 2020	1	NA	NA	NA	NA	219645.591973471	172046.113583292	0.779050529003143	0	0	0	196	2019
3887570_1	3887570	3887570	1	0	2330_dw	533464_v2018	60	habitatmap 2020	1	NA	NA	NA	NA	231997.591973471	189742.113583292	0.753321766853333	0	0	0	169	2016
38879296_1	38879296	38879296	1	0	6230	581425_v2016	20	habitatmap 2020	1	NA	NA	NA	NA	77757.591973471	196942.113583292	0.458298325538635	0	0	0	156	2015
388830_1	388830	388830	0	0	9190	605113_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	156957.591973471	228270.113583292	0.669898569583893	0	0	0	046	2004
38886664_1	38886664	38886664	0	0	2330_dw	552581_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	117181.591973471	207022.113583292	0.553130567073822	0	0	1	176	2017
388882_1	388882	388882	0	0	9190	620101_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	221213.591973471	207534.113583292	0.561429142951965	0	0	0	98z	1998
3888850_1	3888850	3888850	0	0	91E0_vo	658826_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	222941.591973471	186158.113583292	0.552405297756195	0	0	1	028	2002
38889528_1	38889528	38889528	0	0	6230_hmo	641541_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	199677.591973471	191694.113583292	0.618284940719604	0	0	1	046	2004
388913_1	388913	388913	1	0	2120	444735_v2016	100	assessment/habitatmap 2020	1	18842	1	1	1	32637.6	203918.1	0	1	1	1	05l	2005
3889205_1	3889205	3889205	0	0	2160	638269_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	72829.591973471	226574.113583292	0.883036851882935	0	0	1	017	2001
388921_1	388921	388921	0	0	91E0_va	571675_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	131709.591973471	168494.113583292	0.0528232231736183	0	0	1	987	1998
388994_1	388994	388994	1	0	9130_fm	448566_v2018	70	habitatmap 2020	1	NA	NA	NA	NA	258653.591973471	159630.113583292	0.875424861907959	0	0	0	067	2006
388994_1	388994	388994	1	0	9160	448566_v2018	30	habitatmap 2020	1	NA	NA	NA	NA	258653.591973471	159630.113583292	0.875424861907959	0	0	0	067	2006
389086_1	389086	389086	1	0	9190	611362_v2020	50	habitatmap 2020	1	NA	NA	NA	NA	157917.591973471	225326.113583292	0.68191134929657	0	0	0	163	2016
38911880_1	38911880	38911880	0	0	6410_mo	611770_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	177373.591973471	181550.113583292	0.995233654975891	0	0	0	04ex	2004
38920449_1	38920449	NA	0	1	9120	514778_v2020	100	habitatmap 2020	0	NA	NA	NA	NA	67942.2	202679.8	0.190681308507919	0	0	1	1910	2019
38925240_1	38925240	38925240	1	0	6230	646399_v2020	40	habitatmap 2020	1	NA	NA	NA	NA	218301.591973471	198638.113583292	0.123287722468376	0	0	1	198	2019
38937_1	38937	38937	0	0	9130_end	637674_v2014	90	habitatmap 2020	1	NA	NA	NA	NA	101949.6	165902.1	0.193892583250999	0	0	1	017	2001
3893938_1	3893938	3893938	1	0	6510_huk	645405_v2014	90	habitatmap 2020	1	NA	NA	NA	NA	245597.6	160686.1	0.805517315864563	0	0	1	11ex	2011
3894830_1	3894830	3894830	0	0	4010	549525_v2016	100	habitatmap 2020	1	NA	NA	NA	NA	202077.591973471	220494.113583292	0.929341316223145	0	0	1	1411	2014
38950964_1	38950964	38950964	0	0	2180	619623_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	72477.591973471	226190.113583292	0.740391731262207	0	0	1	056	2005
389526_1	389526	389526	0	0	9190	627731_v2014	50	habitatmap 2020	1	NA	NA	NA	NA	158717.591973471	216398.113583292	0.125370010733604	0	0	1	005	2000
3895414_1	3895414	3895414	0	0	2330	583612_v2020	50	habitatmap 2020	1	NA	NA	NA	NA	204925.591973471	212910.113583292	0.831550359725952	0	0	0	98z	1998
389657_1	389657	389657	1	0	9130_end	482134_v2018	15	habitatmap 2020	1	NA	NA	NA	NA	94141.591973471	162094.113583292	0.85640287399292	0	0	0	153	2015
389766_1	389766	389766	1	0	91E0_vm	378551_v2020	30	habitatmap 2020	1	NA	NA	NA	NA	170845.591973471	171886.113583292	0.861723780632019	0	0	0	184	2018
389766_1	389766	389766	1	0	91E0_vn	378551_v2020	65	habitatmap 2020	1	NA	NA	NA	NA	170845.591973471	171886.113583292	0.861723780632019	0	0	0	184	2018
389854_1	389854	389854	1	0	4030	415261_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	154077.591973471	232590.113583292	0.250803381204605	0	0	1	147	2014
389969_1	389969	389969	0	0	9130_end	634185_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	42045.591973471	165166.113583292	0.475854992866516	0	0	1	985	1998
390038_1	390038	390038	0	0	9190	636505_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	164029.591973471	216462.113583292	0.556966543197632	0	0	0	985	1998
390070_1	390070	390070	1	0	9190	594346_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	218237.591973471	199022.113583292	0.42972457408905	0	0	1	197	2019
3900790_1	3900790	3900790	0	0	2330_bu	533349_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	212221.591973471	214542.113583292	0.0330904461443424	0	0	1	162	2016
39014816_1	39014816	39014816	0	0	6230_hmo	633086_v2020	60	habitatmap 2020	1	NA	NA	NA	NA	183037.591973471	230862.113583292	0.296177417039871	0	0	1	1810	2018
390265_1	390265	390265	0	0	91E0_vm	662812_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	152605.591973471	180270.113583292	0.401838034391403	0	0	1	l	NA
3902774_1	3902774	3902774	1	0	6230_ha	413613_v2020	70	habitatmap 2020	1	NA	NA	NA	NA	186845.591973471	189134.113583292	0.188164696097374	0	0	1	187	2018
39029336_1	39029336	39029336	0	0	6410_mo	554801_v2018	60	habitatmap 2020	1	NA	NA	NA	NA	111325.591973471	178030.113583292	0.726761400699615	0	0	0	184	2018
390329_1	390329	390329	1	0	9130_end	403357_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	143901.591973471	155086.113583292	0.691826820373535	0	0	1	183	2018
3903794_1	3903794	3903794	0	0	2330_dw	409673_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	220765.591973471	184014.113583292	0.647847175598145	0	0	1	189	2018
39046_1	39046	39046	1	0	9120	532440_v2018	40	habitatmap 2020	1	NA	NA	NA	NA	182781.591973471	181262.113583292	0.473863899707794	0	0	0	165	2016
39046_1	39046	39046	1	0	9190	532440_v2018	60	habitatmap 2020	1	NA	NA	NA	NA	182781.591973471	181262.113583292	0.473863899707794	0	0	1	165	2016
39047120_1	39047120	39047120	0	0	2330_dw	339051_v2016	25	habitatmap 2020	1	NA	NA	NA	NA	232477.591973471	194638.113583292	0.353658854961395	0	0	0	148	2014
3905785_1	3905785	3905785	0	0	91E0_vc	650527_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	133021.591973471	179726.113583292	0.140449121594429	0	0	1	l	NA
39065652_1	39065652	39065652	0	0	2180	638175_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	72125.591973471	226190.113583292	0.243801936507225	0	0	1	056	2005
3906994_1	3906994	3906994	1	0	6510_huk	576514_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	250429.6	161390.1	0.540964484214783	0	0	0	065	2006
3907254_1	3907254	3907254	1	0	7140_meso	516175_v2018	70	habitatmap 2020	1	NA	NA	NA	NA	216893.591973471	186382.113583292	0.75644052028656	0	0	0	179	2017
39079336_1	39079336	39079336	0	0	6230_hmo	611792_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	188125.591973471	177326.113583292	0.0867903307080269	0	0	1	005	2000
390838_1	390838	390838	0	0	91E0_vm	653861_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	212477.591973471	193646.113583292	0.568686723709106	0	0	1	055	2005
390854_1	390854	390854	0	0	9120_qb	405195_v2020	20	habitatmap 2020	1	NA	NA	NA	NA	160253.591973471	185358.113583292	0.241278141736984	0	0	0	l	NA
390866_1	390866	390866	0	0	4030	591951_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	226685.591973471	185966.113583292	0.743378400802612	0	0	1	028	2002
390870_1	390870	390870	0	0	9190	665519_v2014	50	habitatmap 2020	1	NA	NA	NA	NA	173501.591973471	207214.113583292	0.471791863441467	0	0	1	97v	1997
39090000_1	39090000	39090000	1	0	6230	554042_v2018	40	habitatmap 2020	1	NA	NA	NA	NA	242397.591973471	195726.113583292	0.886417329311371	0	0	0	1710	2017
3909190_1	3909190	3909190	1	0	6230_hn	571031_v2018	40	habitatmap 2020	1	NA	NA	NA	NA	172157.591973471	166766.113583292	0.494882106781006	0	0	0	137	2013
390930_1	390930	390930	1	0	2310	596568_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	218973.6	205006.1	0.0506663620471954	0	0	1	199	2019
390950_1	390950	390950	0	0	6510_hu	560194_v2018	90	habitatmap 2020	1	NA	NA	NA	NA	208125.591973471	164622.113583292	0.338909327983856	0	0	1	139	2013
3909809_1	3909809	3909809	0	0	2160	511690_v2020	18	habitatmap 2020	1	NA	NA	NA	NA	26173.591973471	199918.113583292	0.0122335590422153	0	0	1	09	2009
3909809_1	3909809	3909809	0	0	2180	511690_v2020	78	habitatmap 2020	1	NA	NA	NA	NA	26173.591973471	199918.113583292	0.0122335590422153	0	0	1	09	2009
3910930_1	3910930	3910930	0	0	2330_bu	411903_v2018	30	habitatmap 2020	1	NA	NA	NA	NA	221533.591973471	213774.113583292	0.337274372577667	0	0	0	1412	2014
391154_1	391154	391154	1	0	4010	357277_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	238877.6	180302.1	0.0863021090626717	0	0	1	1910	2019
3912630_1	3912630	3912630	1	0	6230_hn	639275_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	218333.591973471	200078.113583292	0.902160286903381	0	0	1	198	2019
3912889_1	3912889	3912889	1	0	91E0_vc	530160_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	143005.591973471	154830.113583292	0.123467050492764	0	0	1	183	2018
391302_1	391302	391302	1	0	91E0_va	416041_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	185469.591973471	180494.113583292	0.74108499288559	0	0	1	195	2019
3913286_1	3913286	3913286	1	0	91E0_vc	398539_v2020	30	habitatmap 2020	1	NA	NA	NA	NA	170141.591973471	167918.113583292	0.0154397897422314	0	0	1	173	2017
391334_1	391334	391334	0	0	9160	634743_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	196989.591973471	180238.113583292	0.847208976745605	0	0	1	026	2002
3913449_1	3913449	3913449	1	0	91E0_sf	182988_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	137597.6	196750.1	0.00233515514992177	0	0	1	13l	2013
39142_1	39142	39142	0	0	9160	642261_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	214429.6	176526.1	0.428351849317551	0	0	0	006	2000
39142_1	39142	39142	0	0	91E0_va	642261_v2014	70	habitatmap 2020	1	NA	NA	NA	NA	214429.591973471	176526.113583292	0.428351849317551	0	0	1	006	2000
391430_1	391430	391430	0	0	9160	571892_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	162269.591973471	169262.113583292	0.825298964977264	0	0	0	006	2000
3915742_1	3915742	3915742	1	0	6230_hn	541787_v2016	60	habitatmap 2020	1	NA	NA	NA	NA	159389.591973471	226286.113583292	0.151803955435753	0	0	1	147	2014
3916726_1	3916726	3916726	1	0	6230_hn	631372_v2020	80	habitatmap 2020	1	NA	NA	NA	NA	215901.591973471	202030.113583292	0.723195791244507	0	0	1	186	2018
3916846_1	3916846	3916846	0	0	91E0_vo	664204_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	187613.591973471	221198.113583292	0.916173934936523	0	0	1	064	2006
3917849_1	3917849	3917849	0	0	91E0_vc	651113_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	101277.591973471	168430.113583292	0.713438928127289	0	0	1	014	2001
3917878_1	3917878	3917878	1	0	9120_qb	384311_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	199549.591973471	192398.113583292	0.980531632900238	0	0	1	158	2015
39179312_1	39179312	39179312	1	0	2330	513440_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	188093.591973471	218862.113583292	0.172147914767265	0	0	1	177	2017
39184744_1	39184744	39184744	0	0	6410_mo	599161_v2014	65	habitatmap 2020	1	NA	NA	NA	NA	197437.591973471	167278.113583292	0.777648389339447	0	0	0	128	2012
3918834_1	3918834	3918834	0	0	91E0_vo	405794_v2020	30	habitatmap 2020	1	NA	NA	NA	NA	239709.591973471	178510.113583292	0.500262081623077	0	0	0	195	2019
39194312_1	39194312	39194312	1	0	6510_hus	420349_v2020	30	habitatmap 2020	1	NA	NA	NA	NA	155517.591973471	182350.113583292	0.670680522918701	0	0	0	195	2019
39196592_1	39196592	39196592	0	0	2170	596007_v2014	15	habitatmap 2020	1	NA	NA	NA	NA	30333.591973471	201774.113583292	0.963673830032349	0	0	0	05l	2005
3920049_1	3920049	3920049	1	0	2180	152749_v2020	70	habitatmap 2020	1	NA	NA	NA	NA	23805.591973471	196366.113583292	0.314098745584488	0	0	1	l	NA
3920174_1	3920174	3920174	1	0	2330_dw	559349_v2018	70	habitatmap 2020	1	NA	NA	NA	NA	190909.591973471	229774.113583292	0.902519047260284	0	0	0	177	2017
39219336_1	39219336	39219336	1	0	6230	643462_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	177949.591973471	184046.113583292	0.356135666370392	0	0	0	005	2000
3922_1	3922	3922	1	0	9190	545199_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	237341.591973471	201390.113583292	0.928850650787354	0	0	1	174	2017
39231192_1	39231192	39231192	0	0	2330_dw	480912_v2018	30	habitatmap 2020	1	NA	NA	NA	NA	176381.591973471	207886.113583292	0.727098286151886	0	0	0	1511	2015
392342_1	392342	392342	0	0	2310	474787_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	168445.591973471	205454.113583292	0.508592784404755	0	0	1	148	2014
3927238_1	3927238	3927238	1	0	6410_mo	360517_v2020	100	assessment/habitatmap 2020	1	19167	1	1	1	162461.6	179438.1	0	1	1	1	194	2019
392729_1	392729	392729	1	0	9130_end	110358_v2016	100	habitatmap 2020	1	NA	NA	NA	NA	88701.591973471	161998.113583292	0.532354950904846	0	0	1	144	2014
3927305_1	3927305	3927305	1	0	9120_qb	436817_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	118621.591973471	208910.113583292	0.28521916270256	0	0	1	1410	2014
3927314_1	3927314	3927314	0	0	2330_bu	563262_v2016	20	habitatmap 2020	1	NA	NA	NA	NA	222205.591973471	212846.113583292	0.675463259220123	0	0	0	1412	2014
3927733_1	3927733	3927733	1	0	1330_hpr	589054_v2016	100	habitatmap 2020	1	NA	NA	NA	NA	68669.6	220526.1	0.952787041664124	0	0	1	158	2015
392774_1	392774	392774	1	0	9160	552337_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	173981.591973471	165934.113583292	0.59657484292984	0	0	1	176	2017
392926_1	392926	392926	1	0	2310	494891_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	154813.591973471	229902.113583292	0.0557898059487343	0	0	1	163	2016
3929462_1	3929462	3929462	1	0	2330	590232_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	212509.591973471	217134.113583292	0.403312474489212	0	0	0	087	2008
3930857_1	3930857	3930857	1	0	91E0_sf	513939_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	138973.591973471	200974.113583292	0.869343757629395	0	0	1	13l	2013
3931573_1	3931573	3931573	1	0	2180	638216_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	59389.591973471	220782.113583292	0.0801190063357353	0	0	1	043	2004
